,ARID,ORID,PHASE,STA,ATIME,TIMEDEF,LAT,LON,DEPTH,OTIME
5301,59364178,6360500,tx,MKAR,2010147,n,0.24167976,123.85201,109.25587,2010147
5302,59364206,6360500,P,VNDA,2010147,d,-13.862074,166.87669,0.0,2010147
5303,59364257,6360500,P,CMAR,2010147,d,-13.862074,166.87669,0.0,2010147
5304,59364343,6360500,P,ILAR,2010147,d,-13.862074,166.87669,0.0,2010147
5305,59365922,6360500,P,CTA,2010147,d,-13.862074,166.87669,0.0,2010147
5306,59365923,6360500,P,RPZ,2010147,d,-13.862074,166.87669,0.0,2010147
5307,59366387,6360500,P,SEY,2010147,d,-13.862074,166.87669,0.0,2010147
5308,59363964,6360614,P,ASAR,2010147,d,0.24167976,123.85201,109.25587,2010147
5309,59364135,6360614,P,WRA,2010147,d,0.24167976,123.85201,109.25587,2010147
5310,59364223,6360922,Pn,USRK,2010147,d,0.24167976,123.85201,109.25587,2010147
5311,59364391,6360815,P,MAW,2010147,d,-13.773236,166.98998,0.0,2010147
5312,59364406,6360815,P,ASAR,2010147,d,-13.773236,166.98998,0.0,2010147
5313,59364443,6360815,P,VNDA,2010147,d,-13.773236,166.98998,0.0,2010147
5314,59364451,6360815,P,USRK,2010147,d,-13.773236,166.98998,0.0,2010147
5315,59364507,6360815,P,CMAR,2010147,d,-13.773236,166.98998,0.0,2010147
5316,59364608,6360815,P,PETK,2010147,d,-13.773236,166.98998,0.0,2010147
5317,59364631,6360815,P,YKA,2010147,d,-13.773236,166.98998,0.0,2010147
5318,59366743,6360815,P,SIJI,2010147,d,-13.773236,166.98998,0.0,2010147
5319,59366799,6360815,P,GUMO,2010147,d,-17.998793,-176.90247,311.97035,2010147
5320,59366806,6360815,P,PSI,2010147,d,-13.773236,166.98998,0.0,2010147
5321,59366966,6360815,P,KAPI,2010147,d,-13.773236,166.98998,0.0,2010147
5322,59368061,6360815,P,SEY,2010147,d,-13.773236,166.98998,0.0,2010147
5323,59370043,6360815,P,NWAO,2010147,d,-13.773236,166.98998,0.0,2010147
5324,59364397,6360923,P,MKAR,2010147,d,-13.854161,166.80962,0.0,2010147
5325,59364399,6360923,tx,MKAR,2010147,n,-13.773236,166.98998,0.0,2010147
5326,59364413,6360923,P,STKA,2010147,d,-13.854161,166.80962,0.0,2010147
5327,59364417,6360923,tx,STKA,2010147,n,-13.773236,166.98998,0.0,2010147
5328,59364434,6360923,P,SONM,2010147,d,-13.854161,166.80962,0.0,2010147
5329,59364436,6360923,tx,SONM,2010147,n,-13.773236,166.98998,0.0,2010147
5330,59364453,6360923,P,ZALV,2010147,d,-13.854161,166.80962,0.0,2010147
5331,59364454,6360923,tx,ZALV,2010147,n,-13.773236,166.98998,0.0,2010147
5332,59364463,6360923,P,MJAR,2010147,d,-13.854161,166.80962,0.0,2010147
5333,59364470,6360923,ScP,MJAR,2010147,n,-13.835272,166.61618,0.0,2010147
5334,59364504,6360923,P,CMAR,2010147,d,-13.854161,166.80962,0.0,2010147
5335,59364575,6360923,P,KSRS,2010147,d,-17.998793,-176.90247,311.97035,2010147
5336,59364610,6360923,P,WRA,2010147,d,-13.854161,166.80962,0.0,2010147
5337,59364405,6360971,P,ASAR,2010147,d,-17.998793,-176.90247,311.97035,2010147
5338,59364415,6360971,P,STKA,2010147,d,-17.998793,-176.90247,311.97035,2010147
5339,59364490,6360971,P,TXAR,2010147,d,-17.998793,-176.90247,311.97035,2010147
5340,59364556,6360971,P,ILAR,2010147,d,-17.998793,-176.90247,311.97035,2010147
5341,59364560,6360971,tx,ILAR,2010147,n,-13.854161,166.80962,0.0,2010147
5342,59364613,6360971,P,WRA,2010147,d,-17.998793,-176.90247,311.97035,2010147
5343,59364423,6360949,P,STKA,2010147,d,-13.835272,166.61618,0.0,2010147
5344,59364737,6360949,P,ZALV,2010147,d,-13.835272,166.61618,0.0,2010147
5345,59364804,6360949,P,ILAR,2010147,d,-13.835272,166.61618,0.0,2010147
5346,59364806,6360949,P,CMAR,2010147,d,-13.835272,166.61618,0.0,2010147
5347,59364862,6360949,P,PETK,2010147,d,-13.835272,166.61618,0.0,2010147
5348,59364686,6360269,P,LPAZ,2010147,d,-34.226397,-72.307652,0.0,2010147
5349,59364704,6360269,Pn,PLCA,2010147,d,-34.226397,-72.307652,0.0,2010147
5350,59364958,6360269,P,TORD,2010147,d,-34.226397,-72.307652,0.0,2010147
5351,59364965,6360269,P,TXAR,2010147,d,-34.226397,-72.307652,0.0,2010147
5352,59364719,6360552,P,STKA,2010147,d,-13.520031,166.69553,0.0,2010147
5353,59364857,6360552,P,WRA,2010147,d,-13.520031,166.69553,0.0,2010147
5354,59364906,6360552,P,ASAR,2010147,d,-13.520031,166.69553,0.0,2010147
5355,59364917,6360552,P,CMAR,2010147,d,-13.520031,166.69553,0.0,2010147
5356,59364929,6360552,P,MKAR,2010147,d,-13.520031,166.69553,0.0,2010147
5357,59364997,6360552,P,ILAR,2010147,d,-13.520031,166.69553,0.0,2010147
5358,59367287,6360552,P,QSPA,2010147,d,-13.520031,166.69553,0.0,2010147
5359,59367290,6360552,P,CTA,2010147,d,-13.520031,166.69553,0.0,2010147
5360,59364909,6360615,P,ASAR,2010147,d,-13.880312,166.2649,0.0,2010147
5361,59364911,6360615,tx,ASAR,2010147,n,-13.78225,166.25569,0.0,2010147
5362,59364939,6360615,P,STKA,2010147,d,-13.880312,166.2649,0.0,2010147
5363,59364980,6360615,P,VNDA,2010147,d,-13.880312,166.2649,0.0,2010147
5364,59364981,6360615,tx,VNDA,2010147,n,-13.78225,166.25569,0.0,2010147
5365,59365014,6360615,P,WRA,2010147,d,-13.880312,166.2649,0.0,2010147
5366,59365016,6360615,tx,WRA,2010147,n,-13.78225,166.25569,0.0,2010147
5367,59367295,6360615,P,RPZ,2010147,d,-13.880312,166.2649,0.0,2010147
5368,59364941,6360717,tx,STKA,2010147,n,-13.78225,166.25569,0.0,2010147
5369,59365030,6360612,P,ASAR,2010147,d,-19.416864,-177.85076,578.39401,2010147
5370,59365083,6360612,P,STKA,2010147,d,-19.416864,-177.85076,578.39401,2010147
5371,59365093,6360612,P,TXAR,2010147,d,-19.416864,-177.85076,578.39401,2010147
5372,59365178,6360612,P,WRA,2010147,d,-19.416864,-177.85076,578.39401,2010147
5373,59367512,6360612,P,CTA,2010147,d,-19.416864,-177.85076,578.39401,2010147
5374,59365188,6360320,tx,ASAR,2010147,n,-13.390066,166.54732,0.0,2010147
5375,59365205,6360320,tx,STKA,2010147,n,-13.390066,166.54732,0.0,2010147
5376,59365239,6360320,tx,ILAR,2010147,n,-13.390066,166.54732,0.0,2010147
5377,59365290,6360320,tx,WRA,2010147,n,-13.390066,166.54732,0.0,2010147
5378,59365434,6360722,P,ASAR,2010147,d,-14.076914,166.47101,0.0,2010147
5379,59365579,6360722,P,WRA,2010147,d,-14.076914,166.47101,0.0,2010147
5380,59365606,6360722,P,ILAR,2010147,d,-14.076914,166.47101,0.0,2010147
5381,59367817,6360722,P,CTA,2010147,d,-14.076914,166.47101,0.0,2010147
5382,59368427,6360722,P,SEY,2010147,d,-14.076914,166.47101,0.0,2010147
5383,59365584,6360778,P,LPAZ,2010147,d,-33.86531,-72.606716,0.0,2010147
5384,59365768,6360778,P,TXAR,2010147,d,-33.86531,-72.606716,0.0,2010147
5385,59365680,6360368,P,ASAR,2010147,d,-13.898078,166.76572,0.0,2010147
5386,59365713,6360368,P,CMAR,2010147,d,-13.898078,166.76572,0.0,2010147
5387,59365745,6360368,P,STKA,2010147,d,-13.898078,166.76572,0.0,2010147
5388,59365756,6360368,P,SONM,2010147,d,-13.898078,166.76572,0.0,2010147
5389,59365769,6360368,P,USRK,2010147,d,-13.898078,166.76572,0.0,2010147
5390,59365776,6360368,P,MJAR,2010147,d,-13.898078,166.76572,0.0,2010147
5391,59365793,6360368,P,WRA,2010147,d,-13.898078,166.76572,0.0,2010147
5392,59365983,6360368,P,MKAR,2010147,d,-13.898078,166.76572,0.0,2010147
5393,59366025,6360368,P,ZALV,2010147,d,-13.898078,166.76572,0.0,2010147
5394,59366036,6360368,P,ILAR,2010147,d,-13.898078,166.76572,0.0,2010147
5395,59365944,6360751,P,ASAR,2010147,d,-14.106063,166.74232,33.445984,2010147
5396,59365985,6360751,P,STKA,2010147,d,-14.106063,166.74232,33.445984,2010147
5397,59365991,6360751,P,SONM,2010147,d,-14.106063,166.74232,33.445984,2010147
5398,59366009,6360751,P,USRK,2010147,d,-14.106063,166.74232,33.445984,2010147
5399,59366011,6360751,P,MJAR,2010147,d,-14.106063,166.74232,33.445984,2010147
5400,59366027,6360751,P,CMAR,2010147,d,-14.106063,166.74232,33.445984,2010147
5401,59366040,6360751,P,ILAR,2010147,d,-14.106063,166.74232,33.445984,2010147
5402,59366046,6360751,P,PETK,2010147,d,-14.106063,166.74232,33.445984,2010147
5403,59366052,6360751,P,KSRS,2010147,d,-14.106063,166.74232,33.445984,2010147
5404,59366485,6360751,P,MKAR,2010147,d,-14.106063,166.74232,33.445984,2010147
5405,59366514,6360751,P,ZALV,2010147,d,-14.106063,166.74232,33.445984,2010147
5406,59368568,6360751,P,WRA,2010147,d,-14.106063,166.74232,33.445984,2010147
5407,59365947,6360823,P,ASAR,2010147,d,-13.996296,166.579,0.0,2010147
5408,59365989,6360823,P,STKA,2010147,d,-13.996296,166.579,0.0,2010147
5409,59366490,6360823,P,MKAR,2010147,d,-13.996296,166.579,0.0,2010147
5410,59366546,6360823,P,CMAR,2010147,d,-13.996296,166.579,0.0,2010147
5411,59368571,6360823,P,WRA,2010147,d,-13.996296,166.579,0.0,2010147
5412,59366003,6360752,Pn,TXAR,2010147,d,12.915838,-88.760973,60.438066,2010147
5413,59366017,6360752,P,YKA,2010147,d,12.915838,-88.760973,60.438066,2010147
5414,59366659,6360455,Pn,ULM,2010147,d,37.002355,-105.13638,0.0,2010147
5415,59366673,6360455,Pn,TXAR,2010147,d,37.002355,-105.13638,0.0,2010147
5416,59366687,6360455,P,YKA,2010147,d,37.002355,-105.13638,0.0,2010147
5417,59366907,6360455,P,MKAR,2010147,d,37.002355,-105.13638,0.0,2010147
5418,59366798,6360974,P,YBH,2010147,d,-13.854161,166.80962,0.0,2010147
5419,59366881,6361126,P,STKA,2010147,d,-14.100622,166.78946,38.734651,2010147
5420,59366927,6361126,P,ASAR,2010147,d,-14.100622,166.78946,38.734651,2010147
5421,59367007,6361126,P,MKAR,2010147,d,-14.100622,166.78946,38.734651,2010147
5422,59367010,6361126,P,VNDA,2010147,d,-14.100622,166.78946,38.734651,2010147
5423,59367035,6361126,P,USRK,2010147,d,-14.100622,166.78946,38.734651,2010147
5424,59367054,6361126,P,MJAR,2010147,d,-14.100622,166.78946,38.734651,2010147
5425,59367057,6361126,P,ZALV,2010147,d,-14.100622,166.78946,38.734651,2010147
5426,59367066,6361126,P,ILAR,2010147,d,-14.100622,166.78946,38.734651,2010147
5427,59367086,6361126,P,KSRS,2010147,d,-14.100622,166.78946,38.734651,2010147
5428,59367102,6361126,P,CMAR,2010147,d,-14.100622,166.78946,38.734651,2010147
5429,59368577,6361126,P,WRA,2010147,d,-14.100622,166.78946,38.734651,2010147
5430,59369233,6361126,P,CTA,2010147,d,-14.100622,166.78946,38.734651,2010147
5431,59372229,6361126,P,SEY,2010147,d,-14.100622,166.78946,38.734651,2010147
5432,59367185,6360512,P,STKA,2010147,d,-13.739733,166.47163,0.0,2010147
5433,59367189,6360512,P,ASAR,2010147,d,-13.739733,166.47163,0.0,2010147
5434,59367495,6360512,P,ILAR,2010147,d,-13.739733,166.47163,0.0,2010147
5435,59367283,6361015,P,QSPA,2010147,d,-34.226397,-72.307652,0.0,2010147
5436,59367591,6361232,P,ULM,2010147,d,32.211814,-115.34826,0.0,2010147
5437,59367645,6361232,P,NOA,2010147,d,32.211814,-115.34826,0.0,2010147
5438,59367598,6361011,Pn,TXAR,2010147,d,32.211814,-115.34826,0.0,2010147
5439,59367719,6360941,Pn,PLCA,2010147,d,-37.142887,-72.408238,59.806605,2010147
5440,59367904,6360941,P,TORD,2010147,d,-37.142887,-72.408238,59.806605,2010147
5441,59367906,6360941,P,TXAR,2010147,d,-37.142887,-72.408238,59.806605,2010147
5442,59367911,6360941,P,LPAZ,2010147,d,-37.142887,-72.408238,59.806605,2010147
5443,59370087,6360941,Pn,CFAA,2010147,d,-37.142887,-72.408238,59.806605,2010147
5444,59370137,6360941,P,SIV,2010147,d,-37.142887,-72.408238,59.806605,2010147
5445,59370155,6360941,P,SNAA,2010147,d,-37.142887,-72.408238,59.806605,2010147
5446,59370161,6360941,P,QSPA,2010147,d,-37.142887,-72.408238,59.806605,2010147
5447,59367762,6360575,P,ASAR,2010147,d,-13.604344,166.57754,0.0,2010147
5448,59367790,6360575,P,WRA,2010147,d,-13.604344,166.57754,0.0,2010147
5449,59367982,6360575,P,CMAR,2010147,d,-13.604344,166.57754,0.0,2010147
5450,59367995,6360575,P,ILAR,2010147,d,-13.604344,166.57754,0.0,2010147
5451,59367841,6360942,P,ASAR,2010147,d,-13.708794,166.81926,23.761528,2010147
5452,59367880,6360942,P,MAW,2010147,d,-13.708794,166.81926,23.761528,2010147
5453,59367885,6360942,P,MJAR,2010147,d,-13.708794,166.81926,23.761528,2010147
5454,59367895,6360942,P,SONM,2010147,d,-13.708794,166.81926,23.761528,2010147
5455,59367901,6360942,P,STKA,2010147,d,-13.708794,166.81926,23.761528,2010147
5456,59367907,6360942,P,USRK,2010147,d,-13.708794,166.81926,23.761528,2010147
5457,59367923,6360942,P,VNDA,2010147,d,-13.708794,166.81926,23.761528,2010147
5458,59367997,6360942,P,ILAR,2010147,d,-13.708794,166.81926,23.761528,2010147
5459,59368010,6360942,P,KSRS,2010147,d,-13.708794,166.81926,23.761528,2010147
5460,59368014,6360942,P,WRA,2010147,d,-13.708794,166.81926,23.761528,2010147
5461,59368022,6360942,P,PETK,2010147,d,-13.708794,166.81926,23.761528,2010147
5462,59368254,6360942,P,MKAR,2010147,d,-13.708794,166.81926,23.761528,2010147
5463,59368265,6360942,P,ZALV,2010147,d,-13.708794,166.81926,23.761528,2010147
5464,59368270,6360942,P,YKA,2010147,d,-13.708794,166.81926,23.761528,2010147
5465,59370052,6360942,P,SIJI,2010147,d,-13.708794,166.81926,23.761528,2010147
5466,59370077,6360942,P,CTA,2010147,d,-13.708794,166.81926,23.761528,2010147
5467,59370083,6360942,P,KAPI,2010147,d,-13.708794,166.81926,23.761528,2010147
5468,59370111,6360942,P,URZ,2010147,d,-13.708794,166.81926,23.761528,2010147
5469,59370129,6360942,P,PSI,2010147,d,-13.708794,166.81926,23.761528,2010147
5470,59370136,6360942,P,JCJ,2010147,d,-13.708794,166.81926,23.761528,2010147
5471,59370165,6360942,P,QSPA,2010147,d,-13.708794,166.81926,23.761528,2010147
5472,59370178,6360942,P,JNU,2010147,d,-13.708794,166.81926,23.761528,2010147
5473,59370198,6360942,P,RPZ,2010147,d,-13.708794,166.81926,23.761528,2010147
5474,59368227,6361013,Pn,PLCA,2010147,d,-34.035837,-72.173185,0.0,2010147
5475,59368362,6361013,P,BDFB,2010147,d,-34.035837,-72.173185,0.0,2010147
5476,59368481,6361013,P,LPAZ,2010147,d,-34.035837,-72.173185,0.0,2010147
5477,59368747,6361013,P,TORD,2010147,d,-34.035837,-72.173185,0.0,2010147
5478,59370513,6361013,P,SIV,2010147,d,-34.035837,-72.173185,0.0,2010147
5479,59370562,6361013,P,SNAA,2010147,d,-34.035837,-72.173185,0.0,2010147
5480,59368505,6360663,P,ASAR,2010147,d,-14.719966,167.43327,0.0,2010147
5481,59368564,6360663,P,WRA,2010147,d,-14.719966,167.43327,0.0,2010147
5482,59368735,6360663,P,MKAR,2010147,d,-14.719966,167.43327,0.0,2010147
5483,59368760,6360663,P,ZALV,2010147,d,-14.719966,167.43327,0.0,2010147
5484,59368775,6360663,P,ILAR,2010147,d,-14.719966,167.43327,0.0,2010147
5485,59368825,6361051,P,ASAR,2010147,d,-13.759058,166.58674,0.0,2010147
5486,59368837,6361051,P,STKA,2010147,d,-13.759058,166.58674,0.0,2010147
5487,59369091,6361051,P,MKAR,2010147,d,-13.759058,166.58674,0.0,2010147
5488,59369691,6361148,P,BDFB,2010147,d,-37.234191,-73.902996,0.0,2010147
5489,59369702,6361148,P,LPAZ,2010147,d,-37.234191,-73.902996,0.0,2010147
5490,59369780,6361148,P,VNDA,2010147,d,-37.234191,-73.902996,0.0,2010147
5491,59369904,6361148,P,BOSA,2010147,d,-37.234191,-73.902996,0.0,2010147
5492,59369916,6361148,P,MAW,2010147,d,-37.234191,-73.902996,0.0,2010147
5493,59369937,6361148,P,ULM,2010147,d,-37.234191,-73.902996,0.0,2010147
5494,59369940,6361148,P,TORD,2010147,d,-37.234191,-73.902996,0.0,2010147
5495,59369946,6361148,P,TXAR,2010147,d,-37.234191,-73.902996,0.0,2010147
5496,59369993,6361148,P,PDAR,2010147,d,-37.234191,-73.902996,0.0,2010147
5497,59371703,6361148,P,SIV,2010147,d,-37.234191,-73.902996,0.0,2010147
5498,59371711,6361148,P,SNAA,2010147,d,-37.234191,-73.902996,0.0,2010147
5499,59371719,6361148,P,PCRV,2010147,d,-37.234191,-73.902996,0.0,2010147
5500,59371811,6361148,Pn,CFAA,2010147,d,-37.234191,-73.902996,0.0,2010147
5501,59370272,6361175,Pn,GERES,2010147,d,38.420292,20.220949,0.0,2010147
5502,59370353,6361175,P,FINES,2010147,d,38.420292,20.220949,0.0,2010147
5503,59372233,6361175,P,HFS,2010147,d,38.420292,20.220949,0.0,2010147
5504,59370429,6360928,P,STKA,2010147,d,-13.510792,166.71263,0.0,2010147
5505,59370627,6360928,P,WRA,2010147,d,-13.510792,166.71263,0.0,2010147
5506,59370695,6360928,P,ILAR,2010147,d,-13.510792,166.71263,0.0,2010147
5507,59370479,6361014,P,SEY,2010147,d,-13.880312,166.2649,0.0,2010147
5508,59371109,6361029,P,ASAR,2010147,d,-14.119213,166.93491,43.8574,2010147
5509,59371131,6361029,P,STKA,2010147,d,-14.119213,166.93491,43.8574,2010147
5510,59371137,6361029,P,SONM,2010147,d,-14.119213,166.93491,43.8574,2010147
5511,59371142,6361029,P,VNDA,2010147,d,-14.119213,166.93491,43.8574,2010147
5512,59371146,6361029,P,USRK,2010147,d,-14.119213,166.93491,43.8574,2010147
5513,59371161,6361029,P,MJAR,2010147,d,-14.119213,166.93491,43.8574,2010147
5514,59371197,6361029,P,CMAR,2010147,d,-14.119213,166.93491,43.8574,2010147
5515,59371202,6361029,P,KSRS,2010147,d,-14.119213,166.93491,43.8574,2010147
5516,59371204,6361029,P,PETK,2010147,d,-14.119213,166.93491,43.8574,2010147
5517,59371225,6361029,P,WRA,2010147,d,-14.119213,166.93491,43.8574,2010147
5518,59371310,6361029,P,MKAR,2010147,d,-14.119213,166.93491,43.8574,2010147
5519,59371318,6361029,P,ZALV,2010147,d,-14.119213,166.93491,43.8574,2010147
5520,59371321,6361029,P,YKA,2010147,d,-14.119213,166.93491,43.8574,2010147
5521,59371208,6361067,P,ILAR,2010147,d,-14.119213,166.93491,43.8574,2010147
5522,59371636,6361094,P,ASAR,2010148,d,-32.496459,-176.48147,0.0,2010148
5523,59371654,6361094,P,STKA,2010148,d,-32.496459,-176.48147,0.0,2010148
5524,59371869,6361094,P,WRA,2010148,d,-32.496459,-176.48147,0.0,2010148
5525,59372372,6361377,Pn,CMAR,2010148,d,1.7820748,96.457893,0.0,2010148
5526,59372442,6361377,P,ZALV,2010148,d,1.7820748,96.457893,0.0,2010148
5527,59372453,6361377,P,MKAR,2010148,d,1.7820748,96.457893,0.0,2010148
5528,59374281,6361377,P,KURK,2010148,d,1.7820748,96.457893,0.0,2010148
5529,59372676,6361410,P,ASAR,2010148,d,-49.120968,127.57759,0.0,2010148
5530,59372728,6361410,P,VNDA,2010148,d,-49.120968,127.57759,0.0,2010148
5531,59372749,6361410,P,STKA,2010148,d,-49.120968,127.57759,0.0,2010148
5532,59372808,6361410,P,CMAR,2010148,d,-49.120968,127.57759,0.0,2010148
5533,59373874,6361410,P,WRA,2010148,d,-49.120968,127.57759,0.0,2010148
5534,59374935,6361410,P,SNAA,2010148,d,-49.120968,127.57759,0.0,2010148
5535,59372975,6361476,P,ARCES,2010148,d,28.352394,56.948253,49.406273,2010148
5536,59372986,6361476,P,KMBO,2010148,d,28.352394,56.948253,49.406273,2010148
5537,59372988,6361476,P,BRTR,2010148,d,28.352394,56.948253,49.406273,2010148
5538,59373023,6361476,P,MKAR,2010148,d,28.352394,56.948253,49.406273,2010148
5539,59373052,6361476,P,TORD,2010148,d,28.352394,56.948253,49.406273,2010148
5540,59373055,6361476,P,ZALV,2010148,d,28.352394,56.948253,49.406273,2010148
5541,59373086,6361476,P,AKASG,2010148,d,28.352394,56.948253,49.406273,2010148
5542,59373094,6361476,P,NOA,2010148,d,28.352394,56.948253,49.406273,2010148
5543,59373106,6361476,P,GERES,2010148,d,28.352394,56.948253,49.406273,2010148
5544,59373145,6361476,P,BOSA,2010148,d,28.352394,56.948253,49.406273,2010148
5545,59373160,6361476,P,ASAR,2010148,d,28.352394,56.948253,49.406273,2010148
5546,59373179,6361476,P,ILAR,2010148,d,28.352394,56.948253,49.406273,2010148
5547,59373196,6361476,P,YKA,2010148,d,28.352394,56.948253,49.406273,2010148
5548,59373377,6361476,P,WRA,2010148,d,28.352394,56.948253,49.406273,2010148
5549,59373458,6361476,P,BVAR,2010148,d,28.352394,56.948253,49.406273,2010148
5550,59375080,6361476,P,ASF,2010148,d,28.352394,56.948253,49.406273,2010148
5551,59375087,6361476,P,AAK,2010148,d,28.352394,56.948253,49.406273,2010148
5552,59375093,6361476,P,EIL,2010148,d,28.352394,56.948253,49.406273,2010148
5553,59375096,6361476,P,AKTO,2010148,d,28.352394,56.948253,49.406273,2010148
5554,59375112,6361476,P,SEY,2010148,d,28.352394,56.948253,49.406273,2010148
5555,59375312,6361476,P,MMAI,2010148,d,28.352394,56.948253,49.406273,2010148
5556,59375835,6361476,P,KURK,2010148,d,28.352394,56.948253,49.406273,2010148
5557,59373132,6361475,P,STKA,2010148,d,-13.872473,166.63758,35.403496,2010148
5558,59373164,6361475,P,ASAR,2010148,d,-13.872473,166.63758,35.403496,2010148
5559,59373199,6361475,P,MJAR,2010148,d,-13.872473,166.63758,35.403496,2010148
5560,59373386,6361475,P,WRA,2010148,d,-13.872473,166.63758,35.403496,2010148
5561,59373414,6361475,P,CMAR,2010148,d,-13.872473,166.63758,35.403496,2010148
5562,59373424,6361475,P,VNDA,2010148,d,-13.872473,166.63758,35.403496,2010148
5563,59373431,6361475,P,MKAR,2010148,d,-13.872473,166.63758,35.403496,2010148
5564,59373444,6361475,P,ZALV,2010148,d,-13.872473,166.63758,35.403496,2010148
5565,59373455,6361475,P,USRK,2010148,d,-13.872473,166.63758,35.403496,2010148
5566,59373468,6361475,P,ILAR,2010148,d,-13.872473,166.63758,35.403496,2010148
5567,59375109,6361475,P,JNU,2010148,d,-13.872473,166.63758,35.403496,2010148
5568,59373638,6361277,P,ASAR,2010148,d,-13.461765,166.47169,0.0,2010148
5569,59373706,6361277,P,WRA,2010148,d,-13.461765,166.47169,0.0,2010148
5570,59373783,6361277,P,ILAR,2010148,d,-13.461765,166.47169,0.0,2010148
5571,59373717,6361554,P,ASAR,2010148,d,2.9431957,128.19352,131.23804,2010148
5572,59373733,6361554,P,STKA,2010148,d,2.9431957,128.19352,131.23804,2010148
5573,59373840,6361554,P,WRA,2010148,d,2.9431957,128.19352,131.23804,2010148
5574,59373939,6361554,P,MKAR,2010148,d,2.9431957,128.19352,131.23804,2010148
5575,59373949,6361554,P,USRK,2010148,d,2.9431957,128.19352,131.23804,2010148
5576,59373987,6361554,P,PETK,2010148,d,2.9431957,128.19352,131.23804,2010148
5577,59375529,6361554,P,KAPI,2010148,d,2.9431957,128.19352,131.23804,2010148
5578,59374054,6362022,P,KSRS,2010148,d,31.757774,104.21981,33.000267,2010148
5579,59374059,6362022,P,MKAR,2010148,d,31.757774,104.21981,33.000267,2010148
5580,59374075,6362022,Pn,CMAR,2010148,d,31.757774,104.21981,33.000267,2010148
5581,59374186,6362022,P,KMBO,2010148,d,31.757774,104.21981,33.000267,2010148
5582,59374248,6362022,P,TORD,2010148,d,31.757774,104.21981,33.000267,2010148
5583,59374270,6362022,P,STKA,2010148,d,31.757774,104.21981,33.000267,2010148
5584,59374150,6362023,P,FINES,2010148,d,31.757774,104.21981,33.000267,2010148
5585,59374174,6362023,P,KEST,2010148,d,31.757774,104.21981,33.000267,2010148
5586,59374194,6361386,P,ASAR,2010148,d,-13.868671,166.52903,30.429791,2010148
5587,59374273,6361386,P,STKA,2010148,d,-13.868671,166.52903,30.429791,2010148
5588,59374369,6361386,P,VNDA,2010148,d,-13.868671,166.52903,30.429791,2010148
5589,59374374,6361386,P,SONM,2010148,d,-13.868671,166.52903,30.429791,2010148
5590,59374383,6361386,P,ZALV,2010148,d,-13.868671,166.52903,30.429791,2010148
5591,59374386,6361386,P,YKA,2010148,d,-13.868671,166.52903,30.429791,2010148
5592,59374389,6361386,P,MJAR,2010148,d,-13.868671,166.52903,30.429791,2010148
5593,59374391,6361386,P,MKAR,2010148,d,-13.868671,166.52903,30.429791,2010148
5594,59374414,6361386,P,USRK,2010148,d,-13.868671,166.52903,30.429791,2010148
5595,59374429,6361386,P,CMAR,2010148,d,-13.868671,166.52903,30.429791,2010148
5596,59374442,6361386,P,ILAR,2010148,d,-13.868671,166.52903,30.429791,2010148
5597,59374479,6361386,P,WRA,2010148,d,-13.868671,166.52903,30.429791,2010148
5598,59374299,6361355,P,WRA,2010148,d,31.757774,104.21981,33.000267,2010148
5599,59374523,6361391,P,FINES,2010148,d,35.218135,-35.695351,0.0,2010148
5600,59374529,6361391,P,LPAZ,2010148,d,35.218135,-35.695351,0.0,2010148
5601,59374563,6361391,P,ARCES,2010148,d,35.218135,-35.695351,0.0,2010148
5602,59374579,6361391,P,TXAR,2010148,d,35.218135,-35.695351,0.0,2010148
5603,59374587,6361391,P,MKAR,2010148,d,35.218135,-35.695351,0.0,2010148
5604,59374593,6361391,P,YKA,2010148,d,35.218135,-35.695351,0.0,2010148
5605,59374601,6361391,P,TORD,2010148,d,35.218135,-35.695351,0.0,2010148
5606,59374672,6361398,P,ASAR,2010148,d,-13.878529,166.70384,0.0,2010148
5607,59374717,6361398,P,VNDA,2010148,d,-13.878529,166.70384,0.0,2010148
5608,59374725,6361398,P,USRK,2010148,d,-13.878529,166.70384,0.0,2010148
5609,59374740,6361398,P,MJAR,2010148,d,-13.878529,166.70384,0.0,2010148
5610,59374742,6361398,P,STKA,2010148,d,-13.878529,166.70384,0.0,2010148
5611,59374774,6361398,P,ILAR,2010148,d,-13.878529,166.70384,0.0,2010148
5612,59374775,6361398,P,WRA,2010148,d,-13.878529,166.70384,0.0,2010148
5613,59374838,6361398,P,MKAR,2010148,d,-13.878529,166.70384,0.0,2010148
5614,59374852,6361398,P,ZALV,2010148,d,-13.878529,166.70384,0.0,2010148
5615,59374887,6361675,Pn,FINES,2010148,d,51.549944,15.967128,0.0,2010148
5616,59374918,6361675,Pn,GERES,2010148,d,51.549944,15.967128,0.0,2010148
5617,59374957,6361675,P,ARCES,2010148,d,51.549944,15.967128,0.0,2010148
5618,59377359,6361675,Pn,VRAC,2010148,d,51.549944,15.967128,0.0,2010148
5619,59375167,6361712,P,STKA,2010148,d,-19.750457,-177.59613,454.77951,2010148
5620,59375176,6361712,P,TXAR,2010148,d,-19.750457,-177.59613,454.77951,2010148
5621,59375219,6361712,P,ASAR,2010148,d,-19.750457,-177.59613,454.77951,2010148
5622,59375239,6361712,P,ILAR,2010148,d,-19.750457,-177.59613,454.77951,2010148
