,Unnamed: 0,ARID,ORID,STA,PHASE,BELIEF,DELTA,SEAZ,ESAZ,TIMERES,TIMEDEF,AZRES,AZDEF,SLORES,SLODEF,EMARES,WGT,VMODEL,COMMID,LDDATE,ATIME,Unnamed: 0_idcx,STA_idcx,TIME,JDATE,STASSID,CHANID,CHAN,IPHASE,STYPE,DELTIM,AZIMUTH,DELAZ,SLOW,DELSLO,EMA,RECT,AMP,PER,LOGAT,CLIP,FM,SNR,QUAL,AUTH,COMMID_idcx,LDDATE_idcx,ORID_ugeb,LAT,LON,DEPTH,ORIGIN,EVID,MB,MS,ML,PHASE_ugeb,DELTA_ugeb,STA_ugeb,TIME_ugeb,IPHASE_ugeb,AZIMUTH_ugeb,DELTIM_ugeb,DELAZ_ugeb,JDATE_ugeb,STA_LAT,STA_LON,STATYPE,ONDATE,OFFDATE,Unnamed: 0_sel3org,LAT_sel3org,LON_sel3org,DEPTH_sel3org,TIME_sel3org,EVID_sel3org,JDATE_sel3org,NASS,NDEF,NDP,GRN,SRN,ETYPE,DEPDP,DTYPE,MB_sel3org,MBID,MS_sel3org,MSID,ML_sel3org,MLID,ALGORITHM,AUTH_sel3org,COMMID_sel3org,LDDATE_sel3org
29,977233,59082956,6327978,PDAR,P,-1,70.998,139.16,329.61,-1.543,d,-24.0,d,1.5,d,-999,0.519,IASPEI,-1,5/15/2010 10:20,5/15/2010 10:20,1131015,PDAR,2010-05-15 04:04:57.700000,2010135,4420385,-1,PD_028,P,-,0.997,115.82,10.58,9.42,1.74,28.76,0.711,0.34,0.5,-999.0,-,-,3.44,3,,-1,2010-05-17 12:26:37.000000,6333495,-17.937824,-68.988485,165.09739,2010-05-15 03:53:57.440849920,6327763,3.6698281,-999.0,-999.0,P,71.008951,PDAR,2010-05-15 04:04:57.700000000,P,115.82045,0.99704763,10.580911,2010135,42.76738,-109.5579,ar,1995196.0,2286324.0,98152,-17.9601,-69.0517,153.931,2010-05-15 03:53:57.461610,6327763,2010135,27,18,0,118,8,-,-999.0,f,3.97,15297351,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:20:26.000000
30,977417,59084358,6327978,NNA,P,-1,9.586,129.21,307.2,-3.941,d,-4.0,d,-2.59,d,-999,0.446,IASPEI,-1,5/15/2010 10:20,5/15/2010 10:20,1131136,NNA,2010-05-15 03:56:08.050000,2010135,-1,-1,Z3060,Pn,-,0.12,125.18,7.65,10.65,1.42,37.24,0.967,18.36,0.22,-999.0,-,-,33.05,-,,-1,2010-05-17 12:26:37.000000,6333495,-17.937824,-68.988485,165.09739,2010-05-15 03:53:57.440849920,6327763,3.6698281,-999.0,-999.0,P,9.6203588,NNA,2010-05-15 03:56:08.049999872,Pn,125.1781,0.12,7.654554,2010135,-11.9873,-76.8422,ss,2006194.0,2286324.0,98152,-17.9601,-69.0517,153.931,2010-05-15 03:53:57.461610,6327763,2010135,27,18,0,118,8,-,-999.0,f,3.97,15297351,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:20:26.000000
31,977420,59084395,6327978,SIV,P,-1,7.882,254.48,76.8,-1.977,d,18.2,d,-2.51,d,-999,0.456,IASPEI,-1,5/15/2010 10:20,5/15/2010 10:20,1131139,SIV,2010-05-15 03:55:47.400000,2010135,-1,-1,Z2040,Pn,-,0.12,272.68,17.98,10.81,3.38,37.81,0.995,17.8,0.33,-999.0,-,-,143.94,-,,-1,2010-05-17 12:26:37.000000,6333495,-17.937824,-68.988485,165.09739,2010-05-15 03:53:57.440849920,6327763,3.6698281,-999.0,-999.0,P,7.818816,SIV,2010-05-15 03:55:47.400000000,Pn,272.67514,0.12,17.98495,2010135,-15.991,-61.072,ss,2000139.0,2286324.0,98152,-17.9601,-69.0517,153.931,2010-05-15 03:53:57.461610,6327763,2010135,27,18,0,118,8,-,-999.0,f,3.97,15297351,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:20:26.000000
32,977195,59082719,6327761,ASAR,P,-1,65.27,99.95,251.84,-0.744,d,18.1,d,1.26,d,-999,0.537,IASPEI,-1,5/15/2010 10:20,5/15/2010 10:20,1130988,ASAR,2010-05-15 03:53:37.750000,2010135,4420362,-1,AS_43,P,-,0.748,110.32,8.85,8.0,1.24,-1.0,-1.0,0.52,0.67,-999.0,-,-,5.47,3,,-1,2010-05-17 13:18:45.000000,6333586,-25.369511,-176.60613,118.32396,2010-05-15 03:45:35.433860096,6327761,3.4278233,-999.0,4.9148142,P,44.853842,ASAR,2010-05-15 03:53:37.750000128,P,110.32314,0.74821853,8.851455,2010135,-23.66513,133.90526,ar,2005165.0,2286324.0,98140,-18.2292,-155.829,0.0,2010-05-15 03:42:54.948910,6327761,2010135,8,3,0,628,39,-,-999.0,g,3.87,15296974,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:20:26.000000
33,977200,59082777,6327761,WRA,P,-1,65.563,101.49,255.93,0.572,d,-1.5,d,0.44,d,-999,0.691,IASPEI,-1,5/15/2010 10:20,5/15/2010 10:20,1130992,WRA,2010-05-15 03:53:40.725000,2010135,-1,-1,WR_119,P,-,0.31,103.64,2.31,7.99,0.32,-1.0,-1.0,0.14,0.25,-999.0,-,-,12.41,3,,-1,2010-05-17 13:18:45.000000,6333586,-25.369511,-176.60613,118.32396,2010-05-15 03:45:35.433860096,6327761,3.4278233,-999.0,4.9148142,P,45.394022,WRA,2010-05-15 03:53:40.724999936,P,103.64347,0.30987048,2.312549,2010135,-19.9426,134.3395,ar,1999182.0,2286324.0,98140,-18.2292,-155.829,0.0,2010-05-15 03:42:54.948910,6327761,2010135,8,3,0,628,39,-,-999.0,g,3.87,15296974,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:20:26.000000
34,977202,59082852,6328291,MKAR,P,-1,53.765,120.91,323.43,-0.503,d,24.5,d,-2.06,d,-999,0.763,IASPEI,-1,5/15/2010 10:20,5/15/2010 10:20,1130997,MKAR,2010-05-15 04:08:28.650000,2010135,4420371,-1,MK_021,P,-,0.143,145.39,15.15,5.24,1.38,33.13,0.985,1.08,0.5,-999.0,-,-,16.96,3,,-1,2010-05-17 12:08:03.000000,6333450,8.3566349,126.85397,0.0,2010-05-15 03:59:03.492409856,6328289,4.1089929,3.4373809,-999.0,P,53.893071,MKAR,2010-05-15 04:08:28.650000128,P,145.39342,0.14297012,15.14652,2010135,46.79368,82.29057,ar,2000092.0,2286324.0,98184,8.37972,126.669,75.0603,2010-05-15 03:59:14.470800,6328289,2010135,32,12,0,259,22,-,-999.0,g,3.8,15297892,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:20:26.000000
35,977208,59082860,6328291,SONM,P,-1,42.918,149.77,339.95,-0.179,d,6.0,d,3.14,d,-999,0.516,IASPEI,-1,5/15/2010 10:20,5/15/2010 10:20,1130999,SONM,2010-05-15 04:07:03.860000,2010135,4420372,-1,SO_005,P,-,0.791,155.81,22.44,11.21,4.36,-1.0,-1.0,1.47,0.67,-999.0,-,-,5.05,3,,-1,2010-05-17 12:08:03.000000,6333450,8.3566349,126.85397,0.0,2010-05-15 03:59:03.492409856,6328289,4.1089929,3.4373809,-999.0,P,43.002273,SONM,2010-05-15 04:07:03.860000000,P,155.80679,0.79101916,22.439431,2010135,47.83469,106.39499,ar,2000245.0,2286324.0,98184,8.37972,126.669,75.0603,2010-05-15 03:59:14.470800,6328289,2010135,32,12,0,259,22,-,-999.0,g,3.8,15297892,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:20:26.000000
36,977212,59082883,6328291,USRK,P,-1,35.983,188.98,6.52,0.33,d,-2.1,d,0.05,d,-999,0.633,IASPEI,-1,5/15/2010 10:20,5/15/2010 10:20,1131002,USRK,2010-05-15 04:06:06.200000,2010135,4420376,-1,US_044,P,-,0.398,186.92,13.92,8.58,2.08,-1.0,-1.0,3.75,0.67,-999.0,-,-,10.53,2,,-1,2010-05-17 12:08:03.000000,6333450,8.3566349,126.85397,0.0,2010-05-15 03:59:03.492409856,6328289,4.1089929,3.4373809,-999.0,P,35.985439,USRK,2010-05-15 04:06:06.200000000,P,186.92408,0.39801965,13.916066,2010135,44.1998,131.9888,ar,2008287.0,2286324.0,98184,8.37972,126.669,75.0603,2010-05-15 03:59:14.470800,6328289,2010135,32,12,0,259,22,-,-999.0,g,3.8,15297892,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:20:26.000000
37,977221,59082912,6328291,STKA,P,-1,42.495,337.83,161.07,-1.167,d,-3.8,d,-0.24,d,-999,0.574,IASPEI,-1,5/15/2010 10:20,5/15/2010 10:20,1131008,STKA,2010-05-15 04:06:59.975000,2010135,4420379,-1,Z1530,P,-,0.596,334.07,8.05,7.87,1.1,27.03,0.98,0.93,0.44,-999.0,-,-,7.28,-,,-1,2010-05-17 12:08:03.000000,6333450,8.3566349,126.85397,0.0,2010-05-15 03:59:03.492409856,6328289,4.1089929,3.4373809,-999.0,P,42.413975,STKA,2010-05-15 04:06:59.974999808,P,334.07068,0.59573391,8.0504316,2010135,-31.8743,141.5964,ss,2002337.0,2015034.0,98184,8.37972,126.669,75.0603,2010-05-15 03:59:14.470800,6328289,2010135,32,12,0,259,22,-,-999.0,g,3.8,15297892,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:20:26.000000
38,977223,59082916,6328291,ASAR,P,-1,32.625,346.63,167.63,-1.471,d,3.9,d,-0.34,d,-999,0.579,IASPEI,-1,5/15/2010 10:20,5/15/2010 10:20,1131009,ASAR,2010-05-15 04:05:37.800000,2010135,4420380,-1,AS_97,P,-,0.504,356.09,4.92,7.14,0.61,-1.0,-1.0,0.32,0.44,-999.0,-,-,8.64,3,,-1,2010-05-17 12:08:03.000000,6333450,8.3566349,126.85397,0.0,2010-05-15 03:59:03.492409856,6328289,4.1089929,3.4373809,-999.0,P,32.56338,ASAR,2010-05-15 04:05:37.800000000,P,356.08623,0.5036963,4.920357,2010135,-23.66513,133.90526,ar,2005165.0,2286324.0,98184,8.37972,126.669,75.0603,2010-05-15 03:59:14.470800,6328289,2010135,32,12,0,259,22,-,-999.0,g,3.8,15297892,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:20:26.000000
39,977230,59082929,6328291,KSRS,P,-1,28.953,182.49,2.0,0.398,d,-2.8,d,1.69,d,-999,0.514,IASPEI,-1,5/15/2010 10:20,5/15/2010 10:20,1131013,KSRS,2010-05-15 04:05:04.950000,2010135,4420382,-1,KS_06,P,-,0.737,177.07,5.97,10.73,1.12,37.67,0.941,1.32,0.89,-999.0,-,-,5.59,2,,-1,2010-05-17 12:08:03.000000,6333450,8.3566349,126.85397,0.0,2010-05-15 03:59:03.492409856,6328289,4.1089929,3.4373809,-999.0,P,28.970083,KSRS,2010-05-15 04:05:04.950000128,P,177.06559,0.73728307,5.971963,2010135,37.44209,127.88452,ar,2002017.0,2286324.0,98184,8.37972,126.669,75.0603,2010-05-15 03:59:14.470800,6328289,2010135,32,12,0,259,22,-,-999.0,g,3.8,15297892,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:20:26.000000
40,977232,59082943,6328291,CMAR,P,-1,28.727,106.71,293.25,0.874,d,3.6,d,0.24,d,-999,0.643,IASPEI,-1,5/15/2010 10:20,5/15/2010 10:20,1131014,CMAR,2010-05-15 04:05:05.918710,2010135,4420384,-1,CM_05,P,-,0.299,102.4,7.16,8.4,1.05,-1.0,-1.0,3.15,0.89,-999.0,-,-,12.66,1,,-1,2010-05-17 12:08:03.000000,6333450,8.3566349,126.85397,0.0,2010-05-15 03:59:03.492409856,6328289,4.1089929,3.4373809,-999.0,P,28.904354,CMAR,2010-05-15 04:05:05.918710016,P,102.39541,0.29935935,7.15689,2010135,18.4576,98.94315,ar,1986198.0,2286324.0,98184,8.37972,126.669,75.0603,2010-05-15 03:59:14.470800,6328289,2010135,32,12,0,259,22,-,-999.0,g,3.8,15297892,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:20:26.000000
41,977235,59082958,6328291,PETK,P,-1,51.195,220.88,23.5,0.175,d,1.6,d,-0.37,d,-999,0.584,IASPEI,-1,5/15/2010 10:20,5/15/2010 10:20,1131016,PETK,2010-05-15 04:08:08.800000,2010135,-1,-1,PE_018,P,-,0.583,196.7,30.31,4.64,2.43,-1.0,-1.0,2.11,0.5,-999.0,-,-,7.45,3,,-1,2010-05-17 12:08:03.000000,6333450,8.3566349,126.85397,0.0,2010-05-15 03:59:03.492409856,6328289,4.1089929,3.4373809,-999.0,P,51.14294,PETK,2010-05-15 04:08:08.800000000,P,196.69924,0.58347742,30.307516,2010135,53.10822,157.69885,ar,2006291.0,2286324.0,98184,8.37972,126.669,75.0603,2010-05-15 03:59:14.470800,6328289,2010135,32,12,0,259,22,-,-999.0,g,3.8,15297892,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:20:26.000000
42,977255,59083036,6328291,YKA,P,-1,95.311,299.37,24.14,0.582,d,0.3,d,0.41,d,-999,0.582,IASPEI,-1,5/15/2010 10:20,5/15/2010 10:20,1131025,YKA,2010-05-15 04:12:29.845000,2010135,4420398,-1,YK_30,P,-,0.429,301.98,2.84,4.85,0.24,-1.0,-1.0,0.47,0.67,-999.0,-,-,9.93,3,,-1,2010-05-17 12:08:03.000000,6333450,8.3566349,126.85397,0.0,2010-05-15 03:59:03.492409856,6328289,4.1089929,3.4373809,-999.0,P,95.257268,YKA,2010-05-15 04:12:29.844999936,P,301.98249,0.42948632,2.8437597,2010135,62.4931,-114.6062,ar,1989025.0,2014013.0,98184,8.37972,126.669,75.0603,2010-05-15 03:59:14.470800,6328289,2010135,32,12,0,259,22,-,-999.0,g,3.8,15297892,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:20:26.000000
43,977262,59083063,6328291,ILAR,P,-1,80.961,270.38,25.67,-0.512,d,-34.2,d,-0.72,d,-999,0.677,IASPEI,-1,5/15/2010 10:20,5/15/2010 10:20,1131029,ILAR,2010-05-15 04:11:19.800000,2010135,4420396,-1,IL_82,P,-,0.397,236.22,4.85,4.59,0.39,16.39,0.699,0.25,0.44,-999.0,-,-,10.54,2,,-1,2010-05-17 12:08:03.000000,6333450,8.3566349,126.85397,0.0,2010-05-15 03:59:03.492409856,6328289,4.1089929,3.4373809,-999.0,P,80.902391,ILAR,2010-05-15 04:11:19.800000000,P,236.21819,0.39744665,4.8479822,2010135,64.77145,-146.88645,ar,1977091.0,2286324.0,98184,8.37972,126.669,75.0603,2010-05-15 03:59:14.470800,6328289,2010135,32,12,0,259,22,-,-999.0,g,3.8,15297892,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:20:26.000000
44,977265,59083085,6328291,FINES,P,-1,87.732,76.75,331.79,-1.007,d,-8.6,d,0.79,d,-999,0.547,IASPEI,-1,5/15/2010 10:20,5/15/2010 10:20,1131031,FINES,2010-05-15 04:11:52.925000,2010135,4420399,-1,FI_44,P,-,0.672,76.9,21.36,5.49,2.04,2.68,0.801,0.26,0.33,-999.0,-,-,6.31,2,,-1,2010-05-17 12:08:03.000000,6333450,8.3566349,126.85397,0.0,2010-05-15 03:59:03.492409856,6328289,4.1089929,3.4373809,-999.0,P,87.838507,FINES,2010-05-15 04:11:52.924999936,P,76.904874,0.67183355,21.358224,2010135,61.4436,26.0771,ar,1993322.0,2286324.0,98184,8.37972,126.669,75.0603,2010-05-15 03:59:14.470800,6328289,2010135,32,12,0,259,22,-,-999.0,g,3.8,15297892,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:20:26.000000
45,977270,59083093,6328249,DBIC,P,-1,76.288,230.39,71.09,-1.925,d,-38.5,d,-0.91,d,-999,0.583,IASPEI,-1,5/15/2010 10:40,5/15/2010 10:40,1131034,DBIC,2010-05-15 04:25:55.175000,2010135,-1,-1,Z1530,P,-,0.759,191.88,16.35,4.69,1.33,16.16,0.971,1.37,0.44,-999.0,-,-,5.36,-,,-1,2010-05-17 11:47:01.000000,6333409,-34.894738,-71.525237,53.145601,2010-05-15 04:14:18.753619968,6328092,3.8803174,2.6809406,-999.0,P,75.068527,DBIC,2010-05-15 04:25:55.175000064,P,191.88295,0.75918585,16.346621,2010135,6.6701,-4.8563,ss,2002246.0,2286324.0,98180,-36.1919,-72.558,279.871,2010-05-15 04:14:39.483360,6328092,2010135,13,7,0,135,8,-,-999.0,f,3.57,15297817,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:40:35.000000
46,977275,59083150,6328249,TORD,P,-1,85.355,231.36,70.16,-1.132,d,26.1,d,-0.05,d,-999,0.772,IASPEI,-1,5/15/2010 10:40,5/15/2010 10:40,1131037,TORD,2010-05-15 04:26:44.525000,2010135,4420407,-1,TO_045,P,-,0.12,257.5,11.74,4.87,1.0,-1.0,-1.0,0.75,0.33,-999.0,-,-,48.28,1,,-1,2010-05-17 11:47:01.000000,6333409,-34.894738,-71.525237,53.145601,2010-05-15 04:14:18.753619968,6328092,3.8803174,2.6809406,-999.0,P,84.119382,TORD,2010-05-15 04:26:44.525000192,P,257.49589,0.12,11.740417,2010135,13.14771,1.69471,ar,2005270.0,2286324.0,98180,-36.1919,-72.558,279.871,2010-05-15 04:14:39.483360,6328092,2010135,13,7,0,135,8,-,-999.0,f,3.57,15297817,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:40:35.000000
47,977278,59083176,6328249,TXAR,P,-1,71.446,153.84,331.58,-0.335,d,-3.7,d,0.69,d,-999,0.783,IASPEI,-1,5/15/2010 10:40,5/15/2010 10:40,1131038,TXAR,2010-05-15 04:25:29.700000,2010135,4420410,-1,TX_077,P,-,0.352,155.77,4.51,8.71,0.69,9.47,0.986,0.16,0.33,-999.0,-,-,11.46,3,,-1,2010-05-17 11:47:02.000000,6333409,-34.894738,-71.525237,53.145601,2010-05-15 04:14:18.753619968,6328092,3.8803174,2.6809406,-999.0,P,70.720628,TXAR,2010-05-15 04:25:29.700000000,P,155.76518,0.35243089,4.5113661,2010135,29.33426,-103.66768,ar,1995088.0,2286324.0,98180,-36.1919,-72.558,279.871,2010-05-15 04:14:39.483360,6328092,2010135,13,7,0,135,8,-,-999.0,f,3.57,15297817,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:40:35.000000
48,977281,59083190,6328249,PDAR,P,-1,85.527,150.77,333.61,0.293,d,3.9,d,-3.27,d,-999,0.49,IASPEI,-1,5/15/2010 10:40,5/15/2010 10:40,1131040,PDAR,2010-05-15 04:26:47.100000,2010135,-1,-1,PD_026,P,-,0.954,133.6,21.54,4.3,1.61,61.64,0.82,0.32,0.5,-999.0,-,-,3.72,2,,-1,2010-05-17 11:47:02.000000,6333409,-34.894738,-71.525237,53.145601,2010-05-15 04:14:18.753619968,6328092,3.8803174,2.6809406,-999.0,P,84.750325,PDAR,2010-05-15 04:26:47.100000000,P,133.60282,0.95423781,21.542577,2010135,42.76738,-109.5579,ar,1995196.0,2286324.0,98180,-36.1919,-72.558,279.871,2010-05-15 04:14:39.483360,6328092,2010135,13,7,0,135,8,-,-999.0,f,3.57,15297817,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:40:35.000000
49,977463,59085140,6328249,LBTB,P,-1,81.771,234.01,114.84,4.137,d,8.5,d,0.77,d,-999,0.531,IASPEI,-1,5/15/2010 10:40,5/15/2010 10:40,1131172,LBTB,2010-05-15 04:26:31.250000,2010135,-1,-1,Z1530,P,-,0.866,242.52,16.18,5.96,1.68,20.57,0.955,1.35,0.44,-999.0,-,-,4.4,-,,-1,2010-05-17 11:47:01.000000,6333409,-34.894738,-71.525237,53.145601,2010-05-15 04:14:18.753619968,6328092,3.8803174,2.6809406,-999.0,P,81.545581,LBTB,2010-05-15 04:26:31.249999872,P,242.51821,0.8655631,16.178044,2010135,-25.015124,25.596598,ss,2002186.0,2286324.0,98180,-36.1919,-72.558,279.871,2010-05-15 04:14:39.483360,6328092,2010135,13,7,0,135,8,-,-999.0,f,3.57,15297817,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 10:40:35.000000
50,977282,59083226,6328382,LPAZ,P,-1,50.619,151.42,304.82,-0.024,d,-30.1,d,-2.39,d,-999,0.689,IASPEI,-1,5/15/2010 11:00,5/15/2010 11:00,1131043,LPAZ,2010-05-15 04:31:12.975000,2010135,-1,-1,Z1530,P,-,0.12,121.34,11.8,5.17,1.06,16.63,0.982,6.91,0.44,-999.0,-,-,97.44,-,,-1,2010-05-17 15:14:42.000000,6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,P,50.63346,LPAZ,2010-05-15 04:31:12.974999808,P,121.34318,0.12,11.796384,2010135,-16.2879,-68.1307,ss,2002238.0,2286324.0,98193,-56.1428,-26.7761,0.0,2010-05-15 04:22:11.760960,6328353,2010135,27,10,0,153,10,-,-999.0,g,4.64,15298046,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 11:00:25.000000
51,977283,59083229,6328382,TORD,P,-1,73.023,196.2,29.05,-0.478,d,5.1,d,0.49,d,-999,0.772,IASPEI,-1,5/15/2010 11:00,5/15/2010 11:00,1131044,TORD,2010-05-15 04:33:42.775000,2010135,4420411,-1,TO_044,P,-,0.12,201.28,3.26,6.42,0.37,-1.0,-1.0,1.48,0.33,-999.0,-,-,106.49,1,,-1,2010-05-17 15:14:42.000000,6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,P,72.985589,TORD,2010-05-15 04:33:42.775000064,P,201.27788,0.12,3.2644933,2010135,13.14771,1.69471,ar,2005270.0,2286324.0,98193,-56.1428,-26.7761,0.0,2010-05-15 04:22:11.760960,6328353,2010135,27,10,0,153,10,-,-999.0,g,4.64,15298046,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 11:00:25.000000
52,977290,59083274,6328382,VNDA,P,-1,46.491,173.35,182.58,-0.721,d,9.0,d,-2.52,d,-999,0.681,IASPEI,-1,5/15/2010 11:00,5/15/2010 11:00,1131047,VNDA,2010-05-15 04:30:39.800000,2010135,4420415,-1,Z1020,P,-,0.12,182.38,6.61,5.33,0.62,18.4,0.994,4.05,0.67,-999.0,-,-,20.13,-,,-1,2010-05-17 15:14:42.000000,6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,P,46.516565,VNDA,2010-05-15 04:30:39.800000000,P,182.38275,0.12,6.6131288,2010135,-77.5139,161.8456,ss,2002352.0,2286324.0,98193,-56.1428,-26.7761,0.0,2010-05-15 04:22:11.760960,6328353,2010135,27,10,0,153,10,-,-999.0,g,4.64,15298046,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 11:00:25.000000
53,977292,59083309,6328101,YKA,P,-1,59.382,136.89,341.25,-0.569,d,-4.4,d,-0.11,d,-999,0.566,IASPEI,-1,5/15/2010 11:00,5/15/2010 11:00,1131048,YKA,2010-05-15 04:35:42.195000,2010135,4420418,-1,YK_85,P,-,0.608,130.95,2.52,6.98,0.31,-1.0,-1.0,0.14,0.44,-999.0,-,-,7.11,3,,-1,2010-05-17 11:11:34.000000,6333325,8.7463627,-76.913732,0.0,2010-05-15 04:25:34.179350016,6327828,3.690969,3.0410097,3.414724,P,60.199531,YKA,2010-05-15 04:35:42.194999808,P,130.94945,0.60831558,2.5245452,2010135,62.4931,-114.6062,ar,1989025.0,2014013.0,98165,9.23153,-78.0422,0.0,2010-05-15 04:25:39.301720,6327828,2010135,9,5,0,81,6,-,-999.0,g,3.37,15297561,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-15 11:00:25.000000
54,977297,59083334,6328076,BRTR,Pn,-1,9.202,264.89,77.55,-0.821,d,-6.4,d,-0.66,d,-999,0.369,IASPEI,-1,5/15/2010 11:20,5/15/2010 11:20,1131051,BRTR,2010-05-15 04:44:36.250000,2010135,4420419,-1,BR_051,Pn,-,0.437,258.49,6.31,13.05,1.44,-1.0,-1.0,0.48,0.33,-999.0,-,-,9.8,3,,-1,2010-05-17 09:42:46.000000,6333142,38.390688,21.901838,0.0,2010-05-15 04:42:18.894459904,6327886,3.7156873,2.9963548,3.5440299,Pn,9.2280475,BRTR,2010-05-15 04:44:36.249999872,Pn,258.49103,0.43665339,6.3087749,2010135,39.72525,33.63895,ar,2002017.0,2286324.0,98164,38.3128,21.9573,0.0,2010-05-15 04:42:20.376470,6327886,2010135,21,13,0,364,30,-,-999.0,g,3.83,15297522,-999.0,-1,3.48,15297523,LocSAT,,-1,2010-05-15 11:20:22.000000
55,977300,59083337,6328076,ARCES,P,-1,31.341,185.37,2.4,-1.584,d,-1.8,d,-0.75,d,-999,0.487,IASPEI,-1,5/15/2010 11:20,5/15/2010 11:20,1131053,ARCES,2010-05-15 04:48:40.550000,2010135,-1,-1,AR_55,P,-,0.747,188.86,7.33,9.95,1.27,75.23,0.658,0.17,0.33,-999.0,-,-,5.49,2,,-1,2010-05-17 09:42:46.000000,6333142,38.390688,21.901838,0.0,2010-05-15 04:42:18.894459904,6327886,3.7156873,2.9963548,3.5440299,P,31.2653,ARCES,2010-05-15 04:48:40.549999872,P,188.86462,0.74659637,7.330619,2010135,69.53486,25.50578,ar,1998154.0,2286324.0,98164,38.3128,21.9573,0.0,2010-05-15 04:42:20.376470,6327886,2010135,21,13,0,364,30,-,-999.0,g,3.83,15297522,-999.0,-1,3.48,15297523,LocSAT,,-1,2010-05-15 11:20:22.000000
56,977309,59083369,6328076,TORD,P,-1,30.86,32.08,221.12,-2.331,d,-2.0,d,0.39,d,-999,0.642,IASPEI,-1,5/15/2010 11:20,5/15/2010 11:20,1131058,TORD,2010-05-15 04:48:36.900000,2010135,4420423,-1,TO_047,P,-,0.12,30.13,7.16,9.21,1.15,-1.0,-1.0,0.37,0.33,-999.0,-,-,30.66,2,,-1,2010-05-17 09:42:46.000000,6333142,38.390688,21.901838,0.0,2010-05-15 04:42:18.894459904,6327886,3.7156873,2.9963548,3.5440299,P,30.89038,TORD,2010-05-15 04:48:36.900000000,P,30.127411,0.12,7.1639289,2010135,13.14771,1.69471,ar,2005270.0,2286324.0,98164,38.3128,21.9573,0.0,2010-05-15 04:42:20.376470,6327886,2010135,21,13,0,364,30,-,-999.0,g,3.83,15297522,-999.0,-1,3.48,15297523,LocSAT,,-1,2010-05-15 11:20:22.000000
57,977317,59083458,6328076,GERES,Pn,-1,12.101,147.4,333.1,-1.189,d,1.2,d,0.4,d,-999,0.443,IASPEI,-1,5/15/2010 11:20,5/15/2010 11:20,1131062,GERES,2010-05-15 04:45:11.960520,2010135,4420430,-1,GE_042,Pn,-,0.885,159.58,7.0,14.34,1.75,44.77,0.632,0.4,0.5,-999.0,-,-,4.24,3,,-1,2010-05-17 09:42:47.000000,6333142,38.390688,21.901838,0.0,2010-05-15 04:42:18.894459904,6327886,3.7156873,2.9963548,3.5440299,Pn,12.012197,GERES,2010-05-15 04:45:11.960519936,Pn,159.58157,0.88502242,7.000755,2010135,48.84511,13.70156,ar,2002157.0,2286324.0,98164,38.3128,21.9573,0.0,2010-05-15 04:42:20.376470,6327886,2010135,21,13,0,364,30,-,-999.0,g,3.83,15297522,-999.0,-1,3.48,15297523,LocSAT,,-1,2010-05-15 11:20:22.000000
